http://www.rdatamining.com/docs,mktrf,smb,hml,rf,umd
20160705,-0.0085,-0.0063,-0.0137,0.00001,0.0189
20160706,0.0062,0.0017,-0.0013,0.00001,-0.0043
20160707,0.0002,0.0035,-0.002,0.00001,-0.0055
20160708,0.016,0.0089,0.0035,0.00001,-0.0063
20160711,0.0043,0.0061,0.0026,0.00001,-0.0013
20160712,0.0075,0.0062,0.01,0.00001,-0.0151
20160713,-0.0005,-0.0053,0.0051,0.00001,0.0086
20160714,0.0051,-0.0045,0.0045,0.00001,-0.0061
20160715,-0.0005,0.003,0.0001,0.00001,-0.0011
20160718,0.0025,-0.0002,-0.0012,0.00001,-0.0069
20160719,-0.0022,-0.0062,0.0004,0.00001,0.0065
20160720,0.0048,0.0045,-0.0087,0.00001,-0.0081
20160721,-0.0038,-0.0005,-0.0002,0.00001,-0.0033
20160722,0.0048,0.0023,-0.0008,0.00001,0.0032
20160725,-0.0027,-0.0002,-0.0024,0.00001,-0.0008
20160726,0.0013,0.0058,0.0054,0.00001,-0.0026
20160727,-0.0014,0.0059,-0.0044,0.00001,-0.0092
20160728,0.0018,-0.0042,-0.0035,0.00001,0.0024
20160729,0.0017,-0.0003,0.0003,0.00001,0.0015
20160801,-0.0016,0.0018,-0.0087,0.00001,-0.0006
20160802,-0.007,-0.0058,0.0017,0.00001,0.0046
20160803,0.0045,0.0046,0.0083,0.00001,-0.0164
20160804,0.0005,0.0009,-0.0033,0.00001,0.0057
20160805,0.0093,0.0043,0.0087,0.00001,-0.0128
20160808,-0.0006,0.0002,0.0057,0.00001,-0.0044
20160809,0.0005,-0.0001,-0.0031,0.00001,0.0044
20160810,-0.0029,-0.0044,-0.0013,0.00001,0.0083
20160811,0.0054,0.0014,0.0004,0.00001,-0.007
20160812,-0.0006,0.0008,-0.0018,0.00001,-0.0024
20160815,0.0039,0.0073,0.004,0.00001,-0.0106
20160816,-0.0057,-0.0027,0.006,0.00001,-0.0034
20160817,0.0012,-0.0055,0.0025,0.00001,0.0039
20160818,0.0032,0.0045,0.0037,0.00001,0.0005
20160819,-0.0011,0.0012,-0.0012,0.00001,-0.0022
20160822,-0.0002,0.0026,-0.0041,0.00001,0.0016
20160823,0.0027,0.0056,-0.0001,0.00001,-0.004
20160824,-0.0056,-0.0047,0.004,0.00001,0.0048
20160825,-0.0008,0.002,0.0049,0.00001,0.0044
20160826,-0.0015,0.0015,-0.0013,0.00001,-0.0047
20160829,0.0053,-0.0007,0.0035,0.00001,-0.0009
20160830,-0.0014,0.001,0.0031,0.00001,-0.0043
20160831,-0.0024,-0.0039,0.0014,0.00001,0.0026
20160901,0.0003,0.0012,-0.0049,0.00001,0.0062
20160902,0.0053,0.0039,0.0036,0.00001,0.0005
20160906,0.0026,0.0006,-0.0053,0.00001,-0.0015
20160907,0.0009,0.0061,0.0003,0.00001,-0.0064
20160908,-0.0018,-0.0002,0.0058,0.00001,-0.0067
20160909,-0.0247,-0.0055,0.003,0.00001,-0.0018
20160912,0.0144,0,-0.0047,0.00001,-0.0025
20160913,-0.0148,-0.0025,-0.0047,0.00001,0.0017
20160914,-0.0008,0.0012,-0.0082,0.00001,0.0034
20160915,0.0107,0.0031,-0.0032,0.00001,0.0009
20160916,-0.0036,0.0032,-0.0046,0.00001,0.0011
20160919,0.0005,0.0039,0.0016,0.00001,0.0005
20160920,-0.0002,-0.0021,-0.0052,0.00001,0.0003
20160921,0.0112,0.0014,0.0033,0.00001,0.0059
20160922,0.007,0.0084,-0.0006,0.00001,-0.002
20160923,-0.006,-0.001,-0.002,0.00001,-0.0033
20160926,-0.0088,-0.0022,-0.0035,0.00001,0.0045
20160927,0.0064,-0.0007,-0.0052,0.00001,0.0002
20160928,0.0056,0.0021,0.011,0.00001,0.0026
20160929,-0.0098,-0.0041,0.0055,0.00001,0.004
20160930,0.0088,0.0037,0.0035,0.00001,-0.0033
20161003,-0.0026,0.0002,-0.0021,0.00001,-0.0007
20161004,-0.0046,-0.0001,0.0017,0.00001,-0.0057
20161005,0.0058,0.0029,0.0079,0.00001,-0.008
20161006,-0.0006,-0.0027,0.0037,0.00001,0.0077
20161007,-0.0038,-0.0051,0.0016,0.00001,0.0019
20161010,0.0052,0.0057,0.0001,0.00001,0.0004
20161011,-0.013,-0.0059,0.0049,0.00001,0.0005
20161012,0.0006,-0.0023,0.0037,0.00001,0.0059
20161013,-0.0042,-0.0068,-0.0063,0.00001,0.0011
20161014,0.0001,-0.0035,0.0057,0.00001,0.0034
20161017,-0.0029,-0.0005,0.0014,0.00001,0.0052
20161018,0.006,-0.0016,0.0003,0.00001,-0.0031
20161019,0.0025,0.0004,0.0091,0.00001,-0.0035
20161020,-0.0016,-0.0002,-0.0011,0.00001,-0.0041
20161021,0.0002,-0.0012,-0.0032,0.00001,-0.0026
20161024,0.0054,0.0006,-0.0016,0.00001,0.0041
20161025,-0.0046,-0.0058,0.0022,0.00001,0.0006
20161026,-0.0023,-0.0085,0.0074,0.00001,-0.0075
20161027,-0.0033,-0.0096,0.006,0.00001,-0.0018
20161028,-0.0029,-0.001,0.001,0.00001,0.005
20161031,0.0002,0.0003,0.0014,0.00001,0.0082
20161101,-0.0068,-0.0035,0.0017,0.00001,-0.0027
20161102,-0.0073,-0.0066,0.0036,0.00001,0.0017
20161103,-0.004,-0.0046,0.0102,0.00001,0.0085
20161104,-0.0012,0.0086,-0.0043,0.00001,-0.0061
20161107,0.0223,0.002,-0.0015,0.00001,-0.0025
20161108,0.004,-0.0008,-0.0019,0.00001,0.0059
20161109,0.0146,0.0182,0.0099,0.00001,-0.0206
20161110,0.0032,0.0113,0.018,0.00001,-0.0192
20161111,0.0018,0.025,-0.0004,0.00001,-0.0019
20161114,0.0021,0.0058,0.0142,0.00001,-0.0148
20161115,0.008,-0.0055,0.0015,0.00001,0.0075
20161116,-0.0012,0.003,-0.0056,0.00001,0.0077
20161117,0.0056,0.0013,-0.0013,0.00001,-0.0008
20161118,-0.0016,0.0056,0.0039,0.00001,0.0019
20161121,0.0077,-0.0025,0.0009,0.00001,0.0037
20161122,0.0031,0.0054,0.0059,0.00001,0.0049
20161123,0.0016,0.0052,0.0018,0.00001,-0.0045
20161125,0.004,-0.0008,-0.0025,0.00001,0.0007
20161128,-0.0064,-0.0077,0.0006,0.00001,0.0065
20161129,0.0011,-0.0035,-0.0007,0.00001,0.0031
20161130,-0.0025,-0.004,0.0224,0.00001,-0.0075
20161201,-0.0036,-0.0067,0.0204,0.00001,-0.0043
20161202,0,0.0005,-0.0032,0.00001,0.0043
20161205,0.0075,0.011,0.0028,0.00001,-0.0026
20161206,0.0048,0.0063,0.0023,0.00001,-0.0045
20161207,0.0126,-0.0062,0.0053,0.00001,0.0016
20161208,0.0036,0.0115,0.0059,0.00001,-0.0039
20161209,0.0046,-0.0027,0.0013,0.00001,-0.0071
20161212,-0.003,-0.0094,-0.001,0.00001,0.0015
20161213,0.006,-0.0051,-0.0028,0.00001,-0.0012
20161214,-0.0082,-0.0035,-0.0028,0.00001,0.0007
20161215,0.0046,0.0037,0.0028,0.00001,0.0029
20161216,-0.0022,0.0005,-0.0042,0.00001,-0.008
20161219,0.0022,0.0031,0.0009,0.00001,0.0015
20161220,0.0044,0.0043,0.0068,0.00001,0.0046
20161221,-0.0024,-0.0038,0.0023,0.00001,0.0029
20161222,-0.003,-0.0075,0.0024,0.00001,0.0028
20161223,0.0019,0.0056,-0.0051,0.00001,-0.0041
20161227,0.0027,0.0021,0.0013,0.00001,0.0028
20161228,-0.0087,-0.0027,0.0009,0.00001,-0.0014
20161229,-0.0004,0.0013,-0.0031,0.00001,0.0008
20161230,-0.0052,-0.0011,0.002,0.00001,-0.003
20170103,0.0083,-0.0011,0.0008,0.00002,-0.0061
20170104,0.0079,0.0095,-0.0015,0.00002,-0.0039
20170105,-0.0021,-0.0087,-0.008,0.00002,-0.0065
20170106,0.0029,-0.0062,-0.0031,0.00002,-0.0021
20170109,-0.0037,-0.0027,-0.0104,0.00002,-0.0037
20170110,0.0016,0.0097,0.0056,0.00002,0.0072
20170111,0.0031,-0.0032,0.0053,0.00002,0.0076
20170112,-0.003,-0.0057,-0.0088,0.00002,-0.0053
20170113,0.0029,0.0063,-0.0008,0.00002,0.0018
20170117,-0.0049,-0.0086,-0.0059,0.00002,-0.009
20170118,0.0024,0.0018,0.0024,0.00002,0.0051
20170119,-0.0038,-0.005,-0.0004,0.00002,0.0035
20170120,0.0033,0.0007,0.0019,0.00002,0.0019
20170123,-0.0029,-0.0002,-0.0031,0.00002,0.0009
20170124,0.0083,0.0068,0.0081,0.00002,0.0117
20170125,0.0084,0.0016,0.0036,0.00002,0.005
20170126,-0.001,-0.0062,0.0038,0.00002,0.0052
20170127,-0.0012,0.0003,-0.0066,0.00002,0.0002
20170130,-0.0068,-0.0072,-0.0042,0.00002,-0.0069
20170131,0,0.0088,-0.0055,0.00002,-0.0071
20170201,0.0004,-0.0004,0.0003,0.00002,0.0044
20170202,-0.0002,-0.0026,-0.0031,0.00002,-0.0052
20170203,0.0082,0.0055,0.0064,0.00002,0.0081
20170206,-0.0027,-0.0057,-0.002,0.00002,-0.0027
20170207,-0.0001,-0.003,-0.0052,0.00002,-0.0025
20170208,0.0006,-0.0024,-0.0053,0.00002,-0.0061
20170209,0.0072,0.007,0.0002,0.00002,0.0047
20170210,0.0038,0.0039,0.0012,0.00002,-0.0035
20170213,0.0049,-0.0032,0.0032,0.00002,0.0023
20170214,0.0045,-0.0023,0.0033,0.00002,0.0009
20170215,0.0054,0.0019,-0.0044,0.00002,-0.0028
20170216,-0.0016,-0.0021,-0.0003,0.00002,-0.0007
20170217,0.002,-0.0001,-0.0057,0.00002,-0.0041
20170221,0.006,-0.0004,0.0013,0.00002,0.0009
20170222,-0.0015,-0.0037,0.0011,0.00002,-0.0004
20170223,-0.0011,-0.0068,0.0026,0.00002,-0.0058
20170224,0.0015,0.0004,-0.0092,0.00002,-0.006
20170227,0.0022,0.0082,-0.0034,0.00002,0.0018
20170228,-0.0042,-0.0138,0.002,0.00002,0.0007
20170301,0.0147,0.0043,0.0072,0.00001,0.0126
20170302,-0.007,-0.0053,-0.0088,0.00001,-0.0109
20170303,0.0009,-0.0021,0.0013,0.00001,0.0062
20170306,-0.0038,-0.0036,-0.001,0.00001,0.0008
20170307,-0.0036,-0.0029,-0.0005,0.00001,0.0013
20170308,-0.0019,-0.001,-0.0082,0.00001,-0.0071
20170309,0.0004,-0.0046,-0.0027,0.00001,-0.0014
20170310,0.0034,0.001,-0.0038,0.00001,-0.0021
20170313,0.0013,0.0033,-0.0003,0.00001,0.0055
20170314,-0.0036,-0.0023,0.0002,0.00001,-0.0014
20170315,0.0086,0.0073,-0.0041,0.00001,-0.0006
20170316,-0.0006,0.0045,0.0024,0.00001,-0.0014
20170317,-0.0008,0.0062,-0.0026,0.00001,0.0011
20170320,-0.0025,-0.0007,-0.0075,0.00001,0.0003
20170321,-0.0148,-0.0134,-0.0069,0.00001,-0.017
20170322,0.0016,-0.003,-0.0054,0.00001,0.0022
20170323,-0.0003,0.0069,0.0046,0.00001,0.0013
20170324,-0.0005,0.0013,-0.0023,0.00001,0.0008
20170327,-0.0005,0.0056,-0.0052,0.00001,-0.0034
20170328,0.0072,-0.0015,0.0071,0.00001,0.0038
20170329,0.0018,0.0039,-0.0006,0.00001,-0.0048
20170330,0.0036,0.0033,0.0092,0.00001,0.0072
20170331,-0.0016,0.0057,-0.003,0.00001,-0.0003
20170403,-0.0028,-0.011,-0.0011,0.00003,0.0004
20170404,0.0005,-0.0023,0.0031,0.00003,0.004
20170405,-0.0044,-0.0079,-0.0031,0.00003,-0.0045
20170406,0.0032,0.0069,0.005,0.00003,0.0003
20170407,-0.0008,0.0014,-0.0026,0.00003,-0.0003
20170410,0.0008,0.001,0.001,0.00003,-0.0091
20170411,-0.0005,0.0081,0.0025,0.00003,0.0017
20170412,-0.0049,-0.0085,-0.0054,0.00003,-0.0058
20170413,-0.0075,-0.0023,-0.0079,0.00003,-0.003
20170417,0.0089,0.0024,0.0022,0.00003,0.0052
20170418,-0.0025,0.0036,-0.0016,0.00003,-0.0003
20170419,-0.0008,0.006,-0.0039,0.00003,0.0017
20170420,0.0083,0.0052,0.0027,0.00003,0.0041
20170421,-0.0028,0.001,-0.0014,0.00003,0.0017
20170424,0.0118,0.0017,0.0051,0.00003,0.0094
20170425,0.0066,0.0036,-0.0005,0.00003,0.0013
20170426,0.0004,0.007,0.0031,0.00003,-0.0027
20170427,0.0005,-0.0013,-0.0096,0.00003,0.0022
20170428,-0.003,-0.0067,-0.006,0.00003,-0.0009
20170501,0.0021,0.0027,-0.0013,0.00003,0.0093
20170502,0.0003,-0.0046,-0.0021,0.00003,-0.0064
20170503,-0.0019,-0.0054,0.002,0.00003,0.0003
20170504,0.0002,-0.0006,-0.0036,0.00003,-0.0001
20170505,0.0046,0.0006,0.0005,0.00003,-0.0032
20170508,-0.0004,-0.0027,0.0028,0.00003,0.0011
20170509,-0.0005,0.0051,-0.0078,0.00003,-0.0003
20170510,0.0021,0.0019,0.0002,0.00003,0.0005
20170511,-0.0026,-0.0036,-0.0015,0.00003,0.0006
20170512,-0.0018,-0.0029,-0.0061,0.00003,0.0031
20170515,0.0053,0.0025,0.002,0.00003,0.0004
20170516,-0.0003,0.0016,-0.0009,0.00003,0.0085
20170517,-0.0197,-0.0089,-0.0054,0.00003,-0.0153
20170518,0.004,0.0006,-0.0039,0.00003,0.0062
20170519,0.007,-0.0039,0.004,0.00003,-0.0017
20170522,0.0056,0.0028,-0.003,0.00003,0.0034
20170523,0.0018,-0.0007,0.0061,0.00003,0.005
20170524,0.0024,-0.0015,-0.0049,0.00003,0.0012
20170525,0.0042,-0.0027,-0.0077,0.00003,0.0059
20170526,0.0006,-0.0002,0.0009,0.00003,0.0018
20170530,-0.0019,-0.005,-0.0032,0.00003,0.0007
20170531,-0.0002,0.0003,-0.0056,0.00003,-0.0003
20170601,0.0095,0.0097,0.0003,0.00003,-0.0047
20170602,0.0035,0.0056,-0.0077,0.00003,0.0057
20170605,-0.0017,-0.0045,0,0.00003,0.0006
20170606,-0.0028,0.001,-0.0006,0.00003,-0.0003
20170607,0.0015,-0.0019,0.0001,0.00003,0.0137
20170608,0.0018,0.0116,0.0092,0.00003,0.0093
20170609,-0.0012,0,0.0237,0.00003,-0.0155
20170612,-0.0011,-0.0027,0.0036,0.00003,-0.0117
20170613,0.0055,0.0008,-0.0014,0.00003,0.0052
20170614,-0.0017,-0.0047,-0.0055,0.00003,-0.002
20170615,-0.003,-0.0024,-0.0012,0.00003,0.003
20170616,-0.0003,-0.0023,-0.0018,0.00003,0.0012
20170619,0.0086,0.0012,-0.0074,0.00003,0.0076
20170620,-0.0073,-0.004,-0.0051,0.00003,0.0015
20170621,-0.0007,-0.0004,-0.0168,0.00003,0.0059
20170622,0.0002,0.0052,-0.0042,0.00003,-0.0058
20170623,0.0024,0.0083,-0.005,0.00003,-0.0009
20170626,0.0004,-0.0006,0.0068,0.00003,-0.006
20170627,-0.0084,-0.004,0.0132,0.00003,-0.003
20170628,0.0102,0.0075,0.0022,0.00003,0.0092
20170629,-0.0083,-0.0012,0.0138,0.00003,-0.0049
20170630,0.0014,-0.0009,-0.0025,0.00003,-0.0032
20170703,0.0024,0.0034,0.012,0.00004,-0.0063
20170705,0.0012,-0.0069,-0.0055,0.00004,0.0143
20170706,-0.0095,-0.005,0.0012,0.00004,0.0075
20170707,0.007,0.0042,-0.0041,0.00004,0.0087
20170710,0.0005,-0.0043,-0.0009,0.00004,0.0036
20170711,0,0.0038,-0.0053,0.00004,0
20170712,0.0072,0.0013,-0.0053,0.00004,0.0029
20170713,0.0017,-0.0005,0.0037,0.00004,-0.0042
20170714,0.0042,-0.0013,-0.005,0.00004,-0.0014
20170717,0,0.0021,0.0013,0.00004,-0.0017
20170718,0.0004,-0.003,-0.0033,0.00004,0.0046
20170719,0.0059,0.0053,0.0004,0.00004,-0.0038
20170720,-0.0001,0.0005,-0.0001,0.00004,-0.0008
20170721,-0.0008,-0.0041,-0.0028,0.00004,0.0031
20170724,-0.0003,0.0012,-0.002,0.00004,0.0098
20170725,0.0038,0.0037,0.0092,0.00004,-0.0068
20170726,-0.0006,-0.0035,-0.007,0.00004,-0.002
20170727,-0.0014,-0.0064,0.0043,0.00004,-0.0102
20170728,-0.0017,-0.0006,0.0023,0.00004,0.0017
20170731,-0.0011,-0.0033,0.0044,0.00004,-0.0004
20170801,0.0024,-0.0024,0.0018,0.00004,0.0066
20170802,-0.0008,-0.0117,0.0016,0.00004,0.0064
20170803,-0.0021,-0.0034,-0.0029,0.00004,0.0032
20170804,0.0025,0.003,0.0036,0.00004,0.0007
20170807,0.0016,-0.0009,-0.0059,0.00004,0.0047
20170808,-0.0024,-0.001,0.0021,0.00004,0.0061
20170809,-0.0014,-0.0077,-0.0012,0.00004,-0.0024
20170810,-0.0149,-0.0031,0.0024,0.00004,-0.0048
20170811,0.002,0.0024,-0.0086,0.00004,0.0002
20170814,0.0103,0.0026,0.0005,0.00004,0.0113
20170815,-0.0011,-0.0085,-0.0003,0.00004,0.0059
20170816,0.0018,-0.0012,-0.0045,0.00004,-0.0005
20170817,-0.0159,-0.0017,-0.0016,0.00004,-0.0055
20170818,-0.0015,0.0015,0.0021,0.00004,0.0019
20170821,0.0006,-0.0025,-0.0022,0.00004,0.0009
20170822,0.0107,-0.0001,-0.0025,0.00004,0.0054
20170823,-0.0032,0.001,0.0041,0.00004,-0.0025
20170824,-0.0014,0.0059,0.0018,0.00004,0.0002
20170825,0.0018,0.0012,0.0057,0.00004,-0.0041
20170828,0.0008,0.0035,-0.0074,0.00004,0.0039
20170829,0.001,0.0013,-0.0039,0.00004,0.0024
20170830,0.0053,0.0002,-0.0031,0.00004,0.0055
20170831,0.0062,0.0047,-0.0042,0.00004,-0.0002
20170901,0.0027,0.0041,0.0045,0.00005,-0.0038
20170905,-0.0081,0.001,-0.0096,0.00005,-0.0071
20170906,0.0028,-0.0002,0.0013,0.00005,-0.0079
20170907,-0.0007,0.0015,-0.0094,0.00005,0.0004
20170908,-0.0016,0.0004,0.0036,0.00005,0.0045
20170911,0.0108,-0.0012,0.0063,0.00005,0.0028
20170912,0.0043,0.0024,0.0071,0.00005,-0.0053
20170913,0.0011,0.0031,0.0036,0.00005,-0.0052
20170914,-0.0012,-0.0004,-0.0006,0.00005,0.0004
20170915,0.0019,0.0028,0.0012,0.00005,-0.0014
20170918,0.0024,0.0037,0.0021,0.00005,0.005
20170919,0.0015,-0.0028,0.0035,0.00005,0.008
20170920,0.0016,0.0022,0.005,0.00005,-0.0029
20170921,-0.0028,0.001,0.0037,0.00005,0.0011
20170922,0.0012,0.0044,0.0013,0.00005,-0.0039
20170925,-0.0025,0.0031,0.0063,0.00005,-0.0142
20170926,0.0005,0.0039,0.0013,0.00005,-0.0003
20170927,0.0063,0.0139,0.0018,0.00005,0.0083
20170928,0.0013,0.0016,-0.0007,0.00005,0.0051
20170929,0.0035,-0.0012,-0.0028,0.00005,0.0038
20171002,0.005,0.0084,0.0016,0.00004,-0.0001
20171003,0.0026,-0.0003,-0.0002,0.00004,0.0005
20171004,0.0005,-0.0028,-0.0044,0.00004,0.0019
20171005,0.0055,-0.0034,0.0035,0.00004,-0.0003
20171006,-0.0008,-0.0008,-0.0025,0.00004,0.0065
20171009,-0.0022,-0.0027,-0.0004,0.00004,0.0059
20171010,0.0024,-0.0001,0.0042,0.00004,0.0001
20171011,0.0016,-0.002,-0.0021,0.00004,0.0037
20171012,-0.0018,0.0004,-0.0051,0.00004,0.0068
20171013,0.0004,-0.0023,0.001,0.00004,-0.0006
20171016,0.0017,-0.0028,0.0036,0.00004,0.0032
20171017,0.0001,-0.0035,-0.0032,0.00004,-0.002
20171018,0.0014,0.003,0.0021,0.00004,0.0029
20171019,0.0002,-0.0039,0.0017,0.00004,-0.0022
20171020,0.0057,-0.0007,0.0028,0.00004,0.0017
20171023,-0.0045,-0.0042,0.0012,0.00004,0.0039
20171024,0.002,-0.0018,0.0047,0.00004,0.0068
20171025,-0.0051,-0.0001,0.0011,0.00004,-0.001
20171026,0.002,0.0004,0.0022,0.00004,0.0034
20171027,0.0082,-0.0002,-0.01,0.00004,0.01
20171030,-0.0046,-0.0078,-0.0005,0.00004,-0.002
20171031,0.0023,0.0081,-0.0022,0.00004,0.0042
20171101,0.0005,-0.0081,0.0014,0.00004,-0.0053
20171102,0.0006,-0.0003,0.005,0.00004,0.0086
20171103,0.0031,-0.0041,-0.0066,0.00004,0.005
20171106,0.0006,0.002,0.0019,0.00004,-0.0053
20171107,-0.002,-0.0136,-0.0039,0.00004,-0.0025
20171108,0.0012,0.0006,-0.0062,0.00004,-0.0001
20171109,-0.0041,-0.0002,0.0022,0.00004,-0.0085
20171110,0.0001,0.0005,-0.0038,0.00004,-0.0006
20171113,0.0009,-0.0029,0.0002,0.00004,0.0084
20171114,-0.0022,-0.0013,0,0.00004,0.0093
20171115,-0.0052,-0.0005,0.0024,0.00004,-0.0011
20171116,0.0101,0.0085,-0.0052,0.00004,0.0022
20171117,-0.0014,0.0075,0.0029,0.00004,-0.0128
20171120,0.0021,0.0057,0.0001,0.00004,0.0051
20171121,0.0067,0.0041,-0.0036,0.00004,0.0092
20171122,-0.0005,0.001,-0.0004,0.00004,-0.0093
20171124,0.0021,0.0002,-0.0044,0.00004,0.0051
20171127,-0.0006,-0.0036,0.0003,0.00004,0.0019
20171128,0.0106,0.0038,0.0084,0.00004,-0.0043
20171129,0.0002,0.0004,0.0145,0.00004,-0.0229
20171130,0.0082,-0.0056,-0.005,0.00004,0.0046
20171201,-0.0022,-0.0037,0.0036,0.00004,-0.005
20171204,-0.001,-0.0035,0.0122,0.00004,-0.0189
20171205,-0.0043,-0.0044,-0.0024,0.00004,0.0093
20171206,-0.0009,-0.0045,-0.0051,0.00004,0.0089
20171207,0.0042,0.0025,-0.0017,0.00004,0.0067
20171208,0.0051,-0.0044,-0.0014,0.00004,-0.0048
20171211,0.0026,-0.0041,-0.0015,0.00004,-0.0029
20171212,0.0007,-0.0052,0.0052,0.00004,-0.0058
20171213,0.0002,0.0072,-0.0088,0.00004,0.0058
20171214,-0.0047,-0.0069,-0.0022,0.00004,0.005
20171215,0.0092,0.0068,0.0003,0.00004,0.0031
20171218,0.0067,0.0075,0.0026,0.00004,-0.0017
20171219,-0.003,-0.0036,-0.0026,0.00004,-0.0009
20171220,0.0001,0.0036,0.0005,0.00004,-0.003
20171221,0.0023,0.0027,0.0062,0.00004,-0.0078
20171222,-0.0007,-0.0022,-0.002,0.00004,0.0011
20171226,-0.0007,0.0033,-0.0006,0.00004,-0.0043
20171227,0.0005,-0.0013,-0.0019,0.00004,0.0059
20171228,0.0022,0.0012,0.0003,0.00004,-0.001
20171229,-0.0057,-0.0031,0.0002,0.00004,-0.002
20180102,0.0085,0.0037,-0.002,0.00005,-0.0072
20180103,0.0059,-0.0039,-0.0021,0.00005,0.002
20180104,0.0042,-0.0026,0.0024,0.00005,-0.003
20180105,0.0066,-0.0034,-0.0026,0.00005,0.0063
20180108,0.0019,-0.0016,0.0007,0.00005,0.0014
20180109,0.0015,-0.0036,-0.0003,0.00005,0.0049
20180110,-0.0007,0.0006,0.0057,0.00005,-0.0022
20180111,0.0087,0.0115,0.0028,0.00005,-0.0032
20180112,0.0066,-0.003,0.0017,0.00005,0.0003
20180116,-0.0049,-0.0102,-0.0002,0.00005,-0.002
20180117,0.0095,-0.0002,-0.0015,0.00005,0.0101
20180118,-0.0018,-0.0049,-0.0024,0.00005,0.0044
20180119,0.0057,0.0093,-0.0008,0.00005,0.0058
20180122,0.0077,-0.0034,-0.0015,0.00005,-0.0038
20180123,0.0022,0.0014,-0.0033,0.00005,0
20180124,-0.0013,-0.0081,0.0037,0.00005,-0.0018
20180125,0.0007,0.0016,-0.0051,0.00005,0.0062
20180126,0.0111,-0.0061,-0.005,0.00005,0.006
20180129,-0.0062,-0.0003,-0.0026,0.00005,-0.001
20180130,-0.0106,0.0011,-0.0018,0.00005,0.0035
20180131,-0.0007,-0.0071,0.0007,0.00005,0.0032
20180201,0.0003,0.0009,0.0049,0.00006,-0.002
20180202,-0.0213,0.0003,-0.0027,0.00006,0.0016
20180205,-0.0403,0.0079,-0.0056,0.00006,-0.0019
20180206,0.0167,-0.005,-0.0021,0.00006,0.0076
20180207,-0.0037,0.005,0.0026,0.00006,0.0019
20180208,-0.0368,0.0083,0.0047,0.00006,-0.0115
20180209,0.0136,-0.0061,0.0011,0.00006,0.0062
20180212,0.0136,-0.0043,-0.0028,0.00006,0.0054
20180213,0.0031,0.0005,-0.0024,0.00006,0.0065
20180214,0.0152,0.0026,0.0046,0.00006,0.0017
20180215,0.0121,-0.0013,-0.0065,0.00006,0.0035
20180216,0.0003,0.0035,0.0012,0.00006,-0.0016
20180220,-0.0062,-0.0036,-0.0026,0.00006,0.0034
20180221,-0.0043,0.0078,0.0021,0.00006,0.0076
20180222,0.0001,0.0004,-0.0039,0.00006,0.0018
20180223,0.0154,-0.0036,-0.0015,0.00006,0.0009
20180226,0.0112,-0.005,-0.0007,0.00006,0.0009
20180227,-0.0125,-0.002,0.0001,0.00006,0.0028
20180228,-0.011,-0.0041,-0.0032,0.00006,0.0057
